"標的名稱","代碼","幣別","類型","成立日期","風險收益等級","配息頻率","淨值日期","淨值","三個月(%)","六個月(%)","一年(%)","三年(%)","成立以來(%)","年化標準差","年化Sharpe","年化Beta","規模日期","基金規模","嘉實基金評等","備註"
"凱基雲端趨勢基金(美元)","TF11","美元","跨國投資股票型全球市場","2018/01/02","RR4","無","2026/05/22","89.1097","38.73","60.97","86.91","177.94","363.7","23.78","0.79","1.33","2026/04/30","0.2796億","4.5",""
"凱基臺灣多元收益多重資產基金-新臺幣A","TF14","台幣","多重資產型","2019/08/05","RR3","無","2026/05/25","16.92","14.95","25.52","35.79","54.38","69.2","7.09","1.22","0.24","2026/04/30","4.3235億","3.5",""
"凱基收益成長多重資產基金-新臺幣A(累積)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)","TF15","台幣","多重資產型","2019/09/25","RR3","無","2026/05/22","15.4934","3.57","6.44","18.92","46.45","54.94","8.77","0.55","0.57","2026/04/30","6.887億","2.5",""
"凱基收益成長多重資產基金-美元A(累積)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)","TF16","美元","多重資產型","2019/09/25","RR3","無","2026/05/22","17.132","3.72","6.77","17.24","53.64","71.33","9.69","0.45","0.67","2026/04/30","4.3981億","2.5",""
"普徠仕（盧森堡）系列基金－普徠仕全球焦點成長股票基金A級別(美元)","TF17","美元","股票型","2003/03/28","RR4","無","2026/05/22","115.71","11.6","24.26","37.26","82.88","1057.1","18.32","0.51","1.25","2026/03/31","3887.00百萬(美元)","4.5",""
"普徠仕（盧森堡）系列基金－普徠仕新興市場股票基金A級別(美元)","TF18","美元","股票型","2004/10/26","RR5","無","2026/05/22","40.29","10.35","33.94","54.49","52.9","302.9","18.84","0.68","1.19","2026/03/31","129.00百萬(美元)","3",""
"普徠仕（盧森堡）系列基金－普徠仕全球成長股票基金A級別(美元)","TF19","美元","股票型","2008/10/27","RR4","無","2026/05/22","84.77","7.52","14.51","23.73","63.78","747.7","15.54","0.4","1.09","2026/03/31","383.00百萬(美元)","3.5",""
"凱基新興市場中小基金(美元)","TF1Y","美元","跨國投資股票型區域型","2018/01/02","RR5","無","2026/05/22","44.8453","31.68","66.85","110.82","160.57","141.85","20.68","1.08","0.98","2026/04/30","0.5866億","4",""
"凱基雲端趨勢基金(台幣)","TF1Z","台幣","跨國投資股票型全球市場","2012/09/13","RR4","無","2026/05/22","94.25","39.13","61.66","96.23","186.04","842.5","20.6","0.98","1.12","2026/04/30","8.2074億","5",""
"普徠仕（盧森堡）系列基金－普徠仕歐洲股票基金 A 級別(歐元)","TF2A","歐元","股票型","2007/05/02","RR4","無","2026/05/22","21.79","0.69","9.5","6.29","21.12","117.9","15.67","0.11","0.84","2026/03/31","19.00百萬(歐元)","1.5",""
"合庫AI電動車及車聯網創新基金(美元)","TF2B","美元","跨國投資股票型全球市場","2019/03/19","RR4","無","2026/05/22","28.19","26.81","39.07","69.72","120.06","181.9","23.26","0.68","0.9","2026/04/30","2.7415億","4",""
"元大台灣高股息優質龍頭基金(A級別/不配息級別)(本基金之配息來源可能為收益平準金且並無保證收益及配息)","TF2E","台幣","國內股票開放型一般股票型","2020/03/23","RR4","無","2026/05/25","46.22","48.57","120.1","155.92","262.79","362.2","29.93","0.97","1.29","2026/04/30","432.328億","2",""
"摩根太平洋科技基金","TF2H","美元","資訊科技股","1997/08/15","RR5","無","2026/05/21","169.06","27.08","46.75","83.02","125.74","N/A","22.41","0.81","0.82","2026/03/31","921.00百萬(美元)","4",""
"摩根基金 - 全球成長基金 - JPM全球成長(美元) - A股(累計)","TF2L","美元","股票型","2005/03/31","RR4","無","2026/05/21","38.29","5.48","9.12","16.1","70.86","282.9","16.07","0.27","1.14","2026/03/31","436.00百萬(美元)","3.5",""
"安聯台灣大壩基金-A類型-新臺幣","TF2O","台幣","國內股票開放型一般股票型","2000/04/10","RR4","無","2026/05/25","336.82","60.71","130.73","277.6","448.92","3268.2","21.92","1.86","0.59","2026/04/30","805.0749億","5",""
"安聯AI人工智慧基金-AT累積類股(美元)","TF2R","美元","資訊科技股","2017/03/31","RR4","無","2026/05/22","42.1026","17.99","32.25","53.63","107.07","321.03","18.89","0.67","0.78","2026/03/31","6616.00百萬(美元)","3",""
"安聯主題趨勢基金-AT累積類股(美元)","TF2S","美元","股票型","2019/01/25","RR4","無","2026/05/22","198.23","2.53","14.35","18.34","30.3","98.23","15.47","0.31","0.96","2026/03/31","2490.00百萬(美元)","2",""
"安聯綠色債券基金-AT累積類股(美元避險)","TF2V","美元","債券型","2018/11/02","RR2","無","2026/05/22","10.6323","-1.35","-0.05","3.32","13.82","6.32","3.3","0.18","0.8","2026/03/31","393.00百萬(歐元)","2.5",""
"凱基開創基金","TF35","台幣","國內股票開放型一般股票型","2001/10/08","RR4","無","2026/05/25","222.06","60.07","131.65","237.48","262.78","2120.6","23.82","1.56","0.74","2026/04/30","12.8642億","3.5",""
"施羅德環球基金系列－環球永續增長(美元)A-累積","TF36","美元","股票型","2010/11/23","RR3","無","2026/05/22","467.8332","4.79","11.86","18.04","44.73","367.83","15.33","0.31","1.09","2026/04/30","4111.00百萬(美元)","2.5","ESG基金"
"富蘭克林坦伯頓全球投資系列-美元短期票券基金美元A (acc)股","TF37","美元","貨幣型","2001/05/14","RR1","無","2026/05/22","14.22","0.85","1.79","3.87","14.4","N/A","0.17","6.42","N/A","2026/03/31","2558.00百萬(美元)","3",""
"凱基凱旋貨幣市場基金","TF39","台幣","國內貨幣市場型","2002/06/25","RR1","無","2026/05/25","12.312","0.36","0.72","1.48","4.25","23.09","0.02","2.89","0","2026/04/30","26.2829億","3",""
"富邦貨幣市場基金(原名:日盛貨幣市場基金)","TF3A","台幣","國內貨幣市場型","1997/10/03","RR1","無","2026/05/25","15.8045","0.38","0.76","1.55","4.39","58.05","0.03","3.58","0","2026/04/30","704.0344億","4",""
"安聯台灣科技基金","TF3E","台幣","國內股票開放型科技類","2001/04/03","RR5","無","2026/05/25","789.32","61.98","137.23","292.05","527.64","7793.2","21.64","1.94","0.51","2026/04/30","2072.3738億","4.5",""
"柏瑞環球基金-柏瑞環球重點股票基金A","TF3F","美元","股票型","2003/12/09","RR3","無","2026/05/22","62.9697","-0.49","6.21","16.79","60.68","403.76","16","0.28","1.13","2026/04/30","2957.00百萬(美元)","3",""
"施羅德環球基金系列－環球創新股票(美元)A-累積","TF3G","美元","股票型","2018/12/12","RR4","無","2026/05/22","299.8374","14.31","15.53","25.37","70.97","199.84","18.39","0.36","0.73","2026/04/30","647.00百萬(美元)","4",""
"施羅德環球基金系列－環球氣候變化策略(美元)A-累積","TF3H","美元","環境生態","2007/06/29","RR4","無","2026/05/22","33.1639","8.75","20.39","34.43","47.09","231.64","13.99","0.61","0.67","2026/04/30","2388.00百萬(美元)","5","ESG基金"
"凱基環球趨勢基金-新臺幣A(累積)","TF3I","台幣","跨國投資股票型全球市場","2021/05/03","RR3","無","2026/05/22","15.19","16.22","20.46","40.52","71.64","51.9","16.28","0.61","0.97","2026/04/30","3.0537億","3",""
"凱基實質收息多重資產基金-新臺幣A(累積)(本基金之配息來源可能為本金)","TF3J","台幣","多重資產型","2023/07/24","RR4","無","2026/05/22","12.6435","2.26","11.03","17.31","N/A","26.44","7.04","0.62","0.28","2026/04/30","0.6464億","",""
"凱基未來世代關鍵收息多重資產基金-新臺幣A(累積)(本基金之配息來源可能為本金)","TF3K","台幣","多重資產型","2021/03/02","RR4","無","2026/05/22","16.15","13.33","21.06","31.3","63.46","61.5","13.74","0.57","0.81","2026/04/30","2.3675億","3",""
"統一黑馬基金","TF3L","台幣","國內股票開放型一般股票型","1994/11/01","RR4","無","2026/05/25","678.93","53.57","112.47","240.95","348.64","8986.76","26.17","1.44","0.75","2026/04/30","395.8181億","4",""
"統一奔騰基金","TF3M","台幣","國內股票開放型科技類","1998/08/11","RR5","無","2026/05/25","784.18","61.41","106.82","236.44","415.47","7741.8","27.96","1.34","0.4","2026/04/30","675.9685億","3",""
"安聯全球綠能趨勢基金-A類型-新臺幣","TF3Q","台幣","跨國投資股票型全球市場","2006/10/11","RR4","無","2026/05/22","15.9","4.74","21.28","46.54","49.44","59","14.28","0.78","0.91","2026/04/30","61.5086億","3",""
"安聯全球礦金資源基金-AT累積類股(美元)","TF3R","美元","股票型","2022/09/01","RR4","無","2026/05/22","21.6798","-3.48","39.23","80.69","82.85","116.8","32.5","0.57","1.83","2026/02/28","1759.00百萬(美元)","4.5",""
"統一台灣動力基金-A類型","TF3S","台幣","國內股票開放型一般股票型","2007/09/13","RR4","無","2026/05/25","202.79","53.1","103.12","231.68","390.42","1927.9","25.67","1.43","0.61","2026/04/30","102.7673億","3.5",""
"野村台灣運籌基金","TF3T","台幣","國內股票開放型一般股票型","1987/04/29","RR4","","2026/05/25","472.56","61.31","136","310.03","482.19","5110.41","26.53","1.65","0.7","2026/04/30","105.3587億","5",""
"野村高科技基金","TF3W","台幣","國內股票開放型科技類","2000/01/31","RR5","無","2026/05/25","128.64","43.7","123.84","256.34","417.87","1186.4","28.26","1.39","0.75","2026/04/30","284.9428億","4",""
"富達基金－美元現金基金(A股累計美元)","TF3X","美元","貨幣型","2006/09/25","RR1","無","2026/05/22","13.4127","0.87","1.82","3.98","14.75","34.13","0.12","9.07","N/A","2026/03/31","2919.00百萬(美元)","3.5",""
"統一強棒貨幣市場基金","TF40","台幣","國內貨幣市場型","1995/06/16","RR1","無","2026/05/25","17.7683","0.37","0.75","1.53","4.38","77.68","0.03","3.27","0","2026/04/30","1248.1278億","3.5",""
"安聯台灣智慧基金","TF42","台幣","國內股票開放型一般股票型","2008/04/24","RR4","無","2026/05/25","430.14","56.16","122.24","263.51","412.44","4201.4","21.89","1.81","0.73","2026/04/30","629.4378億","4.5",""
"富蘭克林坦伯頓全球投資系列-全球基金美元A(acc)股","TF43","美元","股票型","2001/05/14","RR3","無","2026/05/22","53.14","-1.41","4.42","14.48","28.42","172.37","17.47","0.23","1.2","2026/03/31","545.00百萬(美元)","2",""
"瀚亞投資-日本動力股票基金Aj (日圓)","TF44","日圓","股票型","2014/11/04","RR4","無","2026/05/22","4046","8.82","31.88","62.16","98.72","304.6","17.87","0.8","0.82","2026/03/31","386402.00百萬(日圓)","4",""
"瀚亞高科技基金","TF45","台幣","國內股票開放型科技類","1994/11/14","RR5","無","2026/05/25","647.34","62.07","114.72","201.62","403.85","6373.4","28.72","1.18","0.79","2026/04/30","101.0855億","2.5",""
"富蘭克林華美多重資產收益基金分配美元(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)","TF63","美元","多重資產型","2016/05/18","RR3","月配","2026/05/22","9.3","15.45","23.78","34.94","68.93","84.75","12.5","0.69","0.79","2026/04/30","8.5077億","3.5",""
"安聯AI收益成長多重資產基金-B類型(月配息)-美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TF64","美元","多重資產型","2024/08/28","RR3","月配","2026/05/22","13.34","14.75","27.77","41.81","N/A","50.22","16.11","0.63","1","2026/04/30","20.4822億","","僅供一生傳富/招財進保/世紀贏家商品連結"
"安聯AI收益成長多重資產基金- HB類型(月配息)-新臺幣(避險)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)","TF6A","台幣","多重資產型","2024/08/28","RR3","月配","2026/05/22","12.65","14.06","26.29","38.84","N/A","42.76","15.53","0.62","0.97","2026/04/30","20.0784億","",""
"安聯多元信用債券基金-AMg穩定月收總收益類股(美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)","TF6B","美元","債券型","2018/08/01","RR3","月配","2026/05/22","8.5554","-0.81","0.99","4.73","19.71","22.67","2.48","0.4","0.59","2026/03/31","765.00百萬(美元)","3.5",""
"野村全球科技多重資產基金-月配類型美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)","TF6C","美元","多重資產型","2024/07/10","RR3","月配","2026/05/22","14.3338","27.73","40.94","66.1","N/A","61.22","17.56","0.85","1.01","2026/04/30","0.608億","",""
"野村全天候環球債券基金-月配類型新臺幣計價(本基金有一定比重投資於非投資等級之高風險債券且配息來源可能為本金)","TF6D","台幣","全球組合型債券型","2025/03/03","RR2","月配","2026/05/22","9.3419","-2.34","-0.63","4.84","N/A","-0.48","3.93","0.26","0.9","2026/04/30","2.8565億","",""
"M＆G北美股息基金A(美元月配)F(本基金配息來源可能為本金且並無保證收益及配息)","TF6E","美元","股票型","2024/03/06","RR4","月配","2026/05/22","109.3959","1.45","5.7","N/A","N/A","N/A","N/A","N/A","N/A","2026/03/31","367.00百萬(美元)","",""
"M＆G ESG巴黎協議全球永續股票基金A(美元年配)(本基金配息來源可能為本金)","TF6F","美元","股票型","2018/11/09","RR3","年配","2026/05/22","40.6973","1.33","6.98","11.1","32.06","97.81","15.56","0.19","1.05","2026/03/31","3.00百萬(美元)","1.5","ESG基金"
"富達基金－全球優質債券基金(A股C月配息美元)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)","TF6G","美元","債券型","2020/04/22","RR2","月配","2026/05/22","8.14","-1.15","0.92","6.31","23.09","25.75","3.88","0.37","0.94","2026/03/31","4559.00百萬(美元)","4.5",""
"富達基金－永續發展全球存股優勢基金(A股C月配息美元)(本基金之配息來源可能為本金且並無保證收益及配息)","TF6H","美元","股票型","2021/11/10","RR3","月配","2026/05/22","10.4","-0.12","10.89","13.29","52.79","48.63","14.63","0.24","0.52","2026/03/31","2459.00百萬(美元)","3.5",""
"富達基金－美元現金基金(A股【F1穩定月配息】美元)(本基金之配息來源可能為本金)","TF6J","美元","貨幣型","2023/07/26","RR1","月配","2026/05/22","9.9303","0.87","1.82","3.98","N/A","13.68","0.12","9.08","0.0003","2026/03/31","2919.00百萬(美元)","",""
"富蘭克林華美多重資產收益基金分配新台幣(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)","TF6K","台幣","多重資產型","2016/05/18","RR3","月配","2026/05/22","8.94","15.74","24.34","41.58","73.85","77.75","10.3","0.97","0.6","2026/04/30","40.9626億","4",""
"景順環球股票收益基金A-穩定月配息股 美元(基金之配息來源可能為本金)","TF6M","美元","股票型","2014/12/10","RR3","月配","2026/05/22","14.25","1.69","16.02","18.06","64.04","155.44","18.81","0.26","1.24","2026/03/31","914.00百萬(美元)","3.5",""
"景順亞洲資產配置基金A-月配息股 美元","TF6N","美元","平衡型","2013/06/19","RR4","月配","2026/05/22","9.28","5.15","16.39","23.64","39.01","24.97","10.9","0.55","0.77","2026/03/31","135.00百萬(美元)","3.5",""
"景順亞洲資產配置基金A-穩定月配息股 美元(基金之配息來源可能為本金)","TF6P","美元","平衡型","2013/08/21","RR4","月配","2026/05/22","6.12","5.21","16.54","23.59","39.18","26.49","10.81","0.55","0.76","2026/03/31","135.00百萬(美元)","3.5",""
"景順亞洲動力基金 A-穩定月配息股 美元(基金之配息來源可能為本金)","TF6Q","美元","股票型","2023/06/28","RR5","月配","2026/05/22","14.29","5.06","21.19","40.6","N/A","59.1","14.25","0.69","0.96","2026/03/31","3880.00百萬(美元)","",""
"摩根大美國領先收成多重資產基金 (月配息型) - 美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金或收益平準金)","TF6R","美元","多重資產型","2024/08/27","RR3","月配","2026/05/22","9.96","5.3","8.08","13.36","N/A","13.63","8.07","0.42","0.49","2026/04/30","7.4407億","",""
"聯博-美國成長基金AP(總報酬月配)級別美元(基金之配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TF6S","美元","股票型","2024/07/24","RR4","月配","2026/05/22","75.76","6.66","6.47","16.19","N/A","26.62","15.39","0.28","1.11","2026/03/31","8041.00百萬(美元)","","僅供一生傳富/招財進保/世紀贏家商品連結"
"摩根投資基金-多重收益基金-JPM多重收益(美元對沖)-A股(穩定月配)(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TF6T","美元","平衡型","2021/07/02","RR3","月配","2026/05/21","74.91","1.87","7.83","14.41","33.15","N/A","6.37","0.57","0.46","2026/03/31","19846.00百萬(美元)","3","僅供一生傳富/招財進保/世紀贏家商品連結"
"富蘭克林成長基金A股(本基金之配息來源可能為本金)","TF6W","美元","股票型","1948/03/31","RR4","年配","2026/05/22","141.85","4.91","8.37","20.95","64.32","N/A","13.56","0.4","0.96","2026/03/31","16132.00百萬(美元)","2.5",""
"施羅德全週期成長多重資產基金(新台幣)-配息型(本基金有相當比重投資於非投資等級之高風險債券且基金之配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TF6X","台幣","多重資產型","2021/01/11","RR3","月配","2026/05/22","11.03","3.19","12.32","25.96","48.46","47.69","8.87","0.73","0.55","2026/04/30","20.3018億","3","僅供一生傳富/招財進保/世紀贏家商品連結"
"貝萊德世界金融基金 A10美元(總報酬穩定配息)(基金之配息來源可能為本金)_(月配/單位數_僅供一生傳富、招財進保、世紀贏家商品連結)","TF6Y","美元","金融股","2022/10/19","RR4","月配","2026/05/22","18.26","-2.04","7.91","28.18","118.86","147.92","26.67","0.29","1.61","2026/03/31","2358.00百萬(美元)","4.5","僅供一生傳富/招財進保/世紀贏家商品連結"
"景順日本小型企業基金 A(美元對沖)股 美元","TFA1","美元","中小型股","2014/07/23","RR4","無","2026/05/22","39.25","15.1","40.73","63.47","115.07","292.5","17.71","0.82","0.63","2026/03/31","13550.00百萬(日圓)","5",""
"景順歐洲大陸小型企業基金A(美元對沖)股 美元","TFA2","美元","中小型股","2014/10/08","RR4","無","2026/05/22","32.05","-0.22","5.43","1.78","33.26","220.5","17.51","0.03","0.88","2026/03/31","227.00百萬(美元)","1.5",""
"景順環球消費趨勢基金A股 美元","TFA3","美元","非必需消費股","1994/10/03","RR4","無","2026/05/22","102.3","18.14","20.07","30.1","82.35","N/A","34.3","0.26","1.51","2026/03/31","1550.00百萬(美元)","5",""
"摩根基金 - 美國小型企業股票基金 - JPM美國小型企業股票(美元) - A股(累計)","TFA5","美元","股票型","2005/03/31","RR4","無","2026/05/21","33.61","0.66","12.45","6.87","16.95","236.1","20.4","0.1","1.26","2026/03/31","735.00百萬(美元)","1",""
"摩根基金 - 美國科技基金 - JPM美國科技(美元) - A股(累計)","TFA6","美元","股票型","2005/03/31","RR4","無","2026/05/21","153.3","20.67","21.85","32.36","115.43","1433","26.69","0.33","1.72","2026/03/31","7829.00百萬(美元)","4",""
"摩根基金 - 環球醫療科技基金 - JPM環球醫療科技(美元) - A股(累計)","TFA7","美元","健康護理股","2009/10/02","RR3","無","2026/05/21","511.76","-5.23","-2.66","12.53","8.01","439.21","12.2","0.27","0.96","2026/03/31","3380.00百萬(美元)","2.5",""
"聯博-全球靈活收益基金A2級別美元(基金之配息來源可能為本金)","TFA8","美元","債券型","2012/02/03","RR2","無","2026/05/22","19.14","-1.44","-0.16","2.9","10.13","27.6","3.63","0.14","0.93","2026/03/31","1023.00百萬(美元)","3",""
"聯博-聚焦美國股票基金A級別美元(基金之配息來源可能為本金)","TFA9","美元","股票型","2013/12/23","RR4","無","2026/05/22","44.77","-3.66","-5.17","-4.87","21.56","198.47","13.5","-0.11","0.83","2026/03/31","269.00百萬(美元)","1",""
"美元貨幣帳戶","TFAD","美元","貨幣帳戶","-","RR1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"瀚亞投資-大中華股票基金 A(美元)","TFAI","美元","股票型","2005/02/23","RR5","無","2026/05/22","35.59","15.08","30.07","55.95","74.19","255.9","18.73","0.7","1.27","2026/03/31","80.00百萬(美元)","5",""
"瀚亞非洲基金-新臺幣","TFAN","台幣","跨國投資股票型區域型","2008/10/08","RR5","無","2026/05/22","36.24","-6.14","13.68","44.15","68.48","262.4","20.89","0.52","0.67","2026/04/30","5.1588億","2.5",""
"瀚亞投資-美國優質債券基金 A(美元)","TFAO","美元","公司債券","2005/03/01","RR2","無","2026/05/22","21.048","-1.55","-0.08","6.08","15.59","110.48","4.55","0.3","1.19","2026/03/31","415.00百萬(美元)","3",""
"貝萊德拉丁美洲基金 A2 美元","TFAP","美元","股票型","1997/01/09","RR5","無","2026/05/22","83.01","-8.16","11.2","21.27","27.41","N/A","25.37","0.24","1.06","2026/03/31","701.00百萬(美元)","1",""
"貝萊德世界黃金基金 A2 美元","TFAQ","美元","貴重金屬","1994/12/30","RR5","無","2026/05/22","98.31","-17.34","18.73","76.15","177.16","N/A","47.62","0.41","0.98","2026/03/31","11327.00百萬(美元)","2",""
"摩根全球平衡基金","TFAS","台幣","股票債券平衡型跨國投資型","2003/12/09","RR3","無","2026/05/22","18.2558","2.9","10.92","23.32","27.03","82.56","6.26","0.93","0.29","2026/04/30","8.0721億","2.5",""
"富蘭克林坦伯頓全球投資系列-全球債券基金美元A(acc)股(本基金之配息來源可能為本金)","TFAT","美元","債券型","2006/04/28","RR2","無","2026/05/22","27.96","-2.58","2.95","7.5","7.5","85.29","7.47","0.24","1.66","2026/03/31","2516.00百萬(美元)","3",""
"歐元貨幣帳戶","TFAY","歐元","貨幣帳戶","-","RR1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"聯博-優化波動股票基金A級別美元(基金之配息來源可能為本金)","TFB1","美元","股票型","2012/12/11","RR3","無","2026/05/22","53.11","2.89","4.26","9.41","46.03","254.07","11.77","0.21","0.85","2026/03/31","6972.00百萬(美元)","2.5",""
"安聯收益成長基金-AT累積類股(美元)(本基金有相當比重投資於非投資等級之高風險債券)","TFB2","美元","平衡型","2011/11/18","RR3","無","2026/05/22","31.131","5.45","10.1","17.81","43.7","211.31","8.1","0.56","0.53","2026/03/31","53240.00百萬(美元)","3",""
"安聯歐陸成長基金-AT累積類股(美元避險)","TFB3","美元","股票型","2013/12/04","RR4","無","2026/05/22","21.0563","-2.81","3.62","-6.18","0.92","110.56","17.27","-0.1","0.83","2026/03/31","196.00百萬(歐元)","1",""
"貝萊德新興市場基金 A2 美元","TFBB","美元","股票型","1993/12/01","RR5","無","2026/05/22","58.81","12.4","34.73","52.75","61.61","N/A","19.49","0.65","1.2","2026/03/31","612.00百萬(美元)","3",""
"貝萊德環球資產配置基金 A2 美元","TFBC","美元","平衡型","1997/01/03","RR3","無","2026/05/22","98.21","2.76","10.25","19.01","44.43","601","10.71","0.45","0.75","2026/03/31","16992.00百萬(美元)","2.5",""
"瀚亞巴西基金","TFBE","台幣","跨國投資股票型單一國家","2010/01/06","RR5","無","2026/05/22","7.2","-7.69","15.57","35.85","35.85","-28","29.15","0.33","1.28","2026/04/30","8.633億","2",""
"瀚亞中小型股基金","TFBF","台幣","國內股票開放型中小型","1998/04/03","RR5","無","2026/05/25","172.24","57.79","126.19","250.37","353.38","1622.4","24.65","1.56","0.78","2026/04/30","35.5393億","3.5",""
"瀚亞投資-中印股票基金 A(美元)","TFBG","美元","股票型","2005/10/17","RR5","無","2026/05/22","33.255","-5.94","-7.43","-0.46","23.13","N/A","12.91","-0.02","0.76","2026/03/31","526.00百萬(美元)","",""
"富蘭克林坦伯頓全球投資系列-金磚國家基金美元A (acc)股","TFBH","美元","股票型","2005/10/25","RR5","無","2026/05/22","27.74","-2.7","5.52","20.24","61.66","177.4","18.45","0.3","1.21","2026/03/31","423.00百萬(美元)","4.5",""
"凱基台商天下基金","TFBI","台幣","跨國投資股票型區域型","2007/05/08","RR5","無","2026/05/22","65.73","47.84","105.21","181.26","238.81","557.3","21.7","1.45","0.79","2026/04/30","6.7556億","5",""
"普徠仕（盧森堡）系列基金－普徠仕亞洲(日本除外)股票基金A級別(美元)(原名稱：普徠仕（盧森堡）系列基金－普徠仕亞洲(除日本除外)股票社會責任基金A級別(美元))","TFBK","美元","股票型","2008/01/28","RR5","無","2026/05/22","25.31","14.37","31.14","47.07","59.38","153.1","18.26","0.62","1.21","2026/03/31","103.00百萬(美元)","2",""
"普徠仕（盧森堡）系列基金－普徠仕全球天然資源股票基金A級別(美元)","TFBL","美元","股票型","2007/11/05","RR4","無","2026/05/22","14.55","3.41","28.88","45.06","54.62","45.5","12.39","0.87","0.29","2026/03/31","112.00百萬(美元)","4.5",""
"凱基新興趨勢ETF組合基金","TFBW","台幣","全球組合型其他","2010/08/09","RR4","無","2026/05/22","12.07","11.24","28.54","53.56","65.8","20.7","15.75","0.8","0.92","2026/04/30","1.3382億","4",""
"貝萊德美國中型企業價值基金A2 美元(原名稱：貝萊德美國特別時機基金 A2 美元)","TFCF","美元","股票型","1987/05/13","RR4","無","2026/05/22","441.18","1.98","12.75","19.97","39.95","N/A","14.37","0.36","0.91","2026/03/31","318.00百萬(美元)","2",""
"貝萊德歐洲特別時機基金 A2 歐元","TFCG","歐元","股票型","2002/10/14","RR4","無","2026/05/22","63.12","-1.94","9.43","-1.9","5.29","518.82","19.86","-0.02","1.03","2026/03/31","686.00百萬(歐元)","1",""
"摩根基金－環球天然資源基金 - JPM 環球天然資源(美元)－A股(累計)","TFCH","美元","天然資源","2006/09/12","RR4","無","2026/05/21","23.31","0.69","32.97","62.21","77.13","83.54","17.28","0.83","0.2","2026/03/31","1784.00百萬(美元)","4",""
"摩根基金－新興市場小型企業基金 - JPM新興市場小型企業(美元)- A股perf(累計)","TFCI","美元","股票型","2007/11/15","RR5","無","2026/05/21","23.75","0.85","14.73","20.25","37.28","137.5","16.01","0.33","0.9","2026/03/31","457.00百萬(美元)","1",""
"高盛基金Ⅲ-高盛全球機會股票基金X股美元(原名稱：NN(L)全球機會股票基金X股美元)","TFCJ","美元","股票型","2010/08/10","RR3","無","2026/05/22","446.15","0.76","2.93","-2.42","7.62","80.61","12.96","-0.06","0.89","2026/03/31","205.00百萬(美元)","1",""
"普徠仕（盧森堡）系列基金－普徠仕美國大型價值股票基金A級別(美元)","TFCK","美元","股票型","2003/01/02","RR4","無","2026/05/22","61.5","7.91","21.57","26.67","51.14","515","12.64","0.53","0.76","2026/03/31","498.00百萬(美元)","2.5",""
"富蘭克林華美第一富基金-A累積型(台幣)","TFCL","台幣","國內股票開放型一般股票型","2002/12/13","RR4","無","2026/05/25","308.82","53.8","117.92","214.29","289.92","2988.2","23.8","1.47","0.79","2026/04/30","58.2632億","3",""
"景順潛力基金","TFCN","台幣","國內股票開放型一般股票型","1995/08/09","RR4","無","2026/05/25","163.89","47.4","102.38","184.43","268.13","2445.47","22.19","1.43","0.91","2026/04/30","44.6039億","3",""
"凱基台灣精五門基金","TFCO","台幣","國內股票開放型一般股票型","2009/09/03","RR4","無","2026/05/25","196.69","57.47","126.68","241.95","404.33","1866.9","22.45","1.67","0.64","2026/04/30","37.6286億","4",""
"高盛基金Ⅲ-高盛新興市場增強股票基金X股美元(本基金非屬環境、社會及治理相關主題之境外基金)(原名稱： NN(L)新興市場增強股票基金X股美元(本基金非屬環境、社會及治理相關主題之境外基金))","TFCX","美元","股票型","1994/07/04","RR5","無","2026/05/22","3202.88","9.32","28.93","47.95","79.92","516.17","17.8","0.65","1.14","2026/03/31","1566.00百萬(美元)","3",""
"瀚亞外銷基金A類型–新台幣","TFD1","台幣","國內股票開放型一般股票型","1995/03/27","RR4","無","2026/05/25","307.57","57.28","117.33","225.92","350.26","2972.63","23.1","1.56","0.7","2026/04/30","162.0595億","4",""
"瀚亞理財通基金A不配息(台幣)(原名稱：瀚亞理財通基金)","TFD3","台幣","股票債券平衡型一般股票型","2000/11/16","RR4","無","2026/05/25","63.66","11.49","29.15","44.32","72.71","536.6","12.66","0.84","0.58","2026/04/30","65.6325億","1",""
"瀚亞歐洲基金","TFD4","台幣","跨國投資股票型區域型","2000/06/13","RR4","無","2026/05/22","18.63","-1.79","8.13","8.88","38","86.3","16.36","0.15","0.93","2026/04/30","24.1019億","1",""
